0,1,2,3,4,5,6
0.16173051863117072,0.14237249263441976,0.9075371878125484,0.5184558914085339,0.013700298854433468,0.4778078217042083,0.7003216549986823
0.6314982514631167,0.6712372285600603,0.40163022552021577,0.44500544644279516,0.29827229489493345,0.004967078590913165,0.586289888464319
0.6594582375467055,0.5740701443567316,0.6528829676193872,0.4382815242072087,0.8575173195765156,0.05240133867093277,0.8415677157424987
0.6308871403205862,0.0467346385996541,0.254857158650466,0.877590135522917,0.3225354294021784,0.46344159179520095,0.8760708126251202
0.8823137986481301,0.243924892771469,0.35040466744873644,0.06113078120463589,0.39279489547583823,0.2824840974547308,0.3859802223792719
0.5102015713665906,0.014886983681414168,0.2890639639300857,0.5009495578462965,0.7902464884460868,0.5102732566582614,0.050901237304147195
0.4415528978307315,0.10450335600779914,0.048329021474948775,0.5621744385549952,0.21785874328945753,0.28097895110900206,0.35689634313003404
0.8003301178258586,0.7081622745931725,0.3294379945081535,0.37654036118763123,0.4199155277422485,0.009318881286096037,0.1840757663537803
0.5028274876996258,0.479501988080422,0.6306325396322203,0.7935148135710693,0.4950869987422898,0.7295452982624483,0.8694955300587386
0.7408915848584996,0.3130734616184603,0.7552544858079507,0.4874841887874074,0.7744923666298218,0.01638322239387835,0.8312464098104413
0.31634537013936104,0.9135845097130857,0.07906726688843735,0.7317321029188091,0.2514004801199975,0.5332747386043728,0.2633352500258501
0.024016468323295292,0.16568155853883493,0.5049417242410754,0.33850520705991594,0.7097361137855727,0.4866926957892822,0.7871224794177563
0.6456436152897188,0.011974728355732323,0.34843829493824874,0.15033915695247235,0.08497916746020218,0.8953178345120331,0.4285726241859087
0.028022312317841802,0.2383013865156698,0.048840191088721285,0.35590983213484806,0.6163903534345128,0.9891142842921626,0.7248246323981636
0.9157333451873697,0.5312707401022347,0.8508746847695778,0.9744629625741146,0.334999007747559,0.6248997748004445,0.4813583750992967
0.6441196932653983,0.3980677639512785,0.05169892842163226,0.47199746622581773,0.1026992939191228,0.5942044956741823,0.39166804671196775
0.6000754741299524,0.13036581192350682,0.9742845947704704,0.9271884402242487,0.6720518927554129,0.21133250064981468,0.15650210265325049
0.4170101195401241,0.8965277347163267,0.0016986814147855744,0.30566803284884314,0.1774803744175948,0.769344125511922,0.18317675074159478
0.9580465790747669,0.7151805895681791,0.009646499297584876,0.7730617020794908,0.25729270467494647,0.6005439876678654,0.6709697384000374
0.30726909769469535,0.3142388306298344,0.5058182293636738,0.3697590343569561,0.7884016318412411,0.0528795827906251,0.5120240332436797
0.1314255093062262,0.37230362687398266,0.43350818738354857,0.8967526561120945,0.3771979966343115,0.9706590674855033,0.7565617904585454
0.6280086771146284,0.005187834697751081,0.6316666018690579,0.11249455741216874,0.42159077783208554,0.939006493517622,0.6928685490107676
0.5951517925250774,0.9137211083431985,0.19648453877564087,0.22313245084019906,0.12680641339097942,0.5884903461445145,0.3189444919286273
0.8074993819051787,0.33421657204905875,0.5649224358903691,0.7808920906334993,0.9832779467253133,0.23233434841364897,0.37551749642174437
0.08458858973927041,0.18410184364356386,0.6480661112570915,0.14781648443419426,0.22390806351114467,0.9971817758061539,0.9754577599884653
0.45321697617049195,0.5546413239284548,0.6116480655182089,0.4414908871344777,0.2939301674195045,0.30507802798148853,0.38773264634235705
0.6758449073402443,0.11807436085364187,0.08328815130789724,0.4933572648406891,0.5656239401139848,0.4905138960829797,0.825189576333655
0.7228210464073298,0.837932622799373,0.09475480895093313,0.2845662272692884,0.9927654965193262,0.09760017859834369,0.668038597342156
0.757810729577162,0.6712922339820294,0.04366644298217692,0.4987263698844172,0.039997411924314275,0.232020664831745,0.5377680614330796
0.6407623824672353,0.7813021497584307,0.16521692367683705,0.7940206045283356,0.1873136534690677,0.4886592960952296,0.3674847520459892
0.20501283267370984,0.6021494645993318,0.013766715888741898,0.7936910081751287,0.18745855200771544,0.4246276698553615,0.6394849050439044
0.12479074008146418,0.23818972785189207,0.1402619178276283,0.6518553209518726,0.5740597748543785,0.09841509372077772,0.16594048716797427
0.32946288608240926,0.1290912358972398,0.6084580996576417,0.09424107841795804,0.4278601514217021,0.8243344585879121,0.1706254323419918
0.7323426708092419,0.22768381027456097,0.8209170868629747,0.2575681819669482,0.7859949305115419,0.9027497142101109,0.5357112697116186
0.30079058891462374,0.8906429690264988,0.43640820687624315,0.5570058074969942,0.4269976851902695,0.45069190136169723,0.5761082366699585
0.7980118853075426,0.8866981488855843,0.4123097291018102,0.9135885751372269,0.7850386924809788,0.36033273017696776,0.2722576339174655
0.4149401547685667,0.5499724060867525,0.5837652368410323,0.9964009606461997,0.6320298033630729,0.6419511335484497,0.43142525737951154
0.3982294172553772,0.5177448324973487,0.766471539829949,0.265086713758629,0.8811887327936714,0.10004240222770111,0.6869802054654642
0.7710859877610898,0.5168470911420119,0.562366670504585,0.46697916615575596,0.17983223601648446,0.03830232080260587,0.3653549991586157
0.7068792446966883,0.6373144569369599,0.5679298095669364,0.02028039042073604,0.15489097209454394,0.21399052098540916,0.47419894649187344
0.22533744701994463,0.29028737052963116,0.8227491680657569,0.03159532386529884,0.013293595910552791,0.6905341630490035,0.83815825744591
0.022719307900853192,0.1693262612357591,0.4488643254065682,0.17794883270368722,0.8287680301859276,0.6701426753365499,0.5211391146495223
0.8706955493153592,0.7558570587370184,0.15161378685131843,0.3238482376080829,0.0892981952189188,0.5893838824444351,0.8648269243755667
0.7136747393865065,0.040962020041294234,0.342813956712553,0.40334931257264994,0.6504794302651641,0.6203261907849424,0.12124875068053309
0.721546513602037,0.9720875217683018,0.924370881996574,0.04275207749405863,0.5306567149514522,0.9217998693513837,0.8568369140008419
0.06429329212572943,0.46700722368977343,0.10622327999497383,0.45958543561658816,0.5970512318280419,0.8190297962693843,0.9520383369620055
0.3196483580081618,0.8391473344244993,0.8143994497750593,0.7646804531089713,0.08443909154771356,0.6304669619764173,0.9429313026362747
0.8335908607048216,0.30428771881814853,0.42506545040264687,0.4450022548966852,0.692119865743412,0.29894990360071094,0.5464092269407875
0.4867592215898493,0.9070239947912444,0.20598379013808332,0.2660123486127941,0.4197261901627525,0.02469290858062423,0.4439839873487288
0.3518260897930523,0.21839731922551464,0.36676436299933857,0.10859469922506793,0.06006639248105605,0.8720535382066364,0.7601567339146111
0.501599791394971,0.9368877368623113,0.8557165115904511,0.997297860095773,0.18039597848770994,0.0029314851475772397,0.7008296111595368
0.07292965590260825,0.29930232383733335,0.7295509066409575,0.37881625272384845,0.3759728619005641,0.44342487204495706,0.7774336634419687
0.6633219640468616,0.35274149468476446,0.026859106713529424,0.41752302190836077,0.36374319702562474,0.5042143490279607,0.012314877742645725
0.9586844772632271,0.5980285365940767,0.8956101030266637,0.3969674482201091,0.8054472118641481,0.22930220858766515,0.30546872733752206
0.9232944110814982,0.6011044629479708,0.5674420054103662,0.05491387764601341,0.6778627649151105,0.790194597307158,0.5632330013993311
0.7921675891147835,0.46859060135044983,0.6081080410322288,0.9848066556196683,0.40979112507871385,0.31612771797379935,0.33464065657639097
0.8085166899324123,0.6431373466633856,0.5642567984574075,0.12302935762436473,0.30622439215723807,0.033528572785744726,0.46159738026031216
0.02020923840712363,0.48277424470160113,0.3744079078592635,0.5256978897184132,0.11473217939528402,0.5435720341125838,0.421339791233322
0.7004125038916766,0.20149126111008442,0.8904332018854951,0.544920229531617,0.40253163531527925,0.6803686657805779,0.6839282089982345
0.12035602316584793,0.7466427585989577,0.42050170770655404,0.27784287268822694,0.06912346818485471,0.37466661088907127,0.1761483162359312
0.5175988047775921,0.6403455433633367,0.8190679923488453,0.5232345901377298,0.8630505770110529,0.5597896762427625,0.7430329456305558
0.4369526833554136,0.13317929190732258,0.0009256240764498047,0.8865969424531611,0.8320334859531793,0.30490226865873593,0.7021531437654062
0.03157438621357933,0.966078789399161,0.7178045815912849,0.8237008967230051,0.11358871898053613,0.8604719095121163,0.47063594290387445
0.22748383497530378,0.5911193027461152,0.3347141320518543,0.35623195811492114,0.8921908533552025,0.7216988931215662,0.6499039477307949
0.23570622326155632,0.46683792330295004,0.09157980406577759,0.9720714433831424,0.9567456570882249,0.5927598004919296,0.5102631675962775
0.831008926438004,0.43664655380688466,0.8799862901153039,0.9966226743446523,0.8722521883499116,0.9157014944752753,0.9485447568824985
0.41216780901976646,0.5358910730940813,0.8290861536960864,0.43199769857197523,0.3573892201261384,0.10575776872150777,0.8217916827815304
0.5034508404985105,0.47387963713673775,0.40863403742342885,0.3007634729659402,0.03379993807485271,0.6831360795669967,0.6630097282612799
0.6826417129804107,0.24522337056031906,0.8199390344283604,0.8617262149725853,0.7765104034417899,0.2616419201463762,0.6717955592022624
0.07986646140344111,0.47995485541271554,0.29439827288466036,0.8836518235511507,0.2995342360768545,0.983557531709552,0.6725729707612762
